Time_s,Raw_Signal,"Butterworth (Fc=50Hz, N=4)","Butterworth (Fc=40Hz, N=4)","Butterworth (Fc=30Hz, N=4)","Butterworth (Fc=20Hz, N=4)"
3.19,17.0,17.0,17.786304833716297,17.767694406829897,17.81582875877805
3.2,18.973665961010276,18.973665961010276,18.099038027401235,17.368104479716955,17.774514070022594
3.21,16.1245154965971,16.1245154965971,16.953511948005378,18.056674177626356,18.10302428246623
3.22,20.248456731316587,20.248456731316587,19.589626274285383,18.884714549982,18.467858173798323
3.23,18.38477631085024,18.38477631085024,18.8095070382388,18.505765066313323,18.437958201676107
3.24,16.76305461424021,16.76305461424021,16.549213376417185,17.720922095005033,18.017260279094213
3.25,18.60107523773827,18.60107523773827,18.701527963374488,17.543184265814357,17.594079425756064
3.26,17.46424919657298,17.46424919657298,17.349594369936113,17.572815470558915,17.467257841080333
3.27,16.55294535724685,16.55294535724685,16.78954507299406,17.680842756473105,17.595329567122526
3.28,19.4164878389476,19.4164878389476,19.00002859940929,17.743217001004332,17.755675175506273
3.29,16.492422502470642,16.492422502470642,17.09607309806635,17.63955119276743,17.80743796712597
3.3,18.027756377319946,18.027756377319946,17.26233432392548,17.89996591095735,17.773835291272604
3.31,18.248287590894655,18.248287590894655,19.134423420360065,17.927031726552315,17.74616618335345
3.32,17.720045146669353,17.720045146669353,16.765041369679388,17.388114939966346,17.76996013660532
3.33,16.278820596099706,16.278820596099706,17.23693603905418,17.76634351333304,17.804212965562495
3.34,20.39607805437114,20.39607805437114,19.512246837731556,18.4117229982189,17.798815592578233
3.35,16.278820596099706,16.278820596099706,17.014414289518903,17.617456606266664,17.82052381481197
3.36,17.46424919657298,17.46424919657298,16.926798162053682,17.247265007521023,17.952441456905984
3.37,18.867962264113206,18.867962264113206,19.19175965574898,18.43235741735448,18.03439078965823
3.38,18.0,18.0,17.88029652379376,18.43893744707218,17.787912654362497
3.39,17.08800749063506,17.08800749063506,17.014986541191398,16.823951250982788,17.28141948548098
3.4,16.278820596099706,16.278820596099706,16.552230374260635,16.463364593783893,16.94320829149016
3.41,17.46424919657298,17.46424919657298,16.96078412637186,17.39080242871559,17.005602630355384
3.42,17.46424919657298,17.46424919657298,18.228988467074657,17.443943060025347,17.24018522734588
3.43,17.4928556845359,17.4928556845359,16.470168712928512,17.16035638965596,17.361981245909227
3.44,16.278820596099706,16.278820596099706,17.488907058590197,17.582858930102535,17.441824594837122
3.45,19.924858845171276,19.924858845171276,18.6724746310269,17.664318561460803,17.75122952570962
3.46,15.620499351813308,15.620499351813308,16.725127917599593,17.86032008884419,18.309985111964068
3.47,20.248456731316587,20.248456731316587,19.468648177643082,19.198342180990547,18.774248299014644
3.48,19.849433241279208,19.849433241279208,20.200298294944858,19.474667760016118,18.867395408853618
3.49,17.11724276862369,17.11724276862369,17.193185830621776,18.08132001457451,18.76523346647597
3.5,18.867962264113206,18.867962264113206,18.467023902940838,18.193258021562578,18.779144849820256
3.51,19.235384061671347,19.235384061671347,19.79825151571017,19.54945453944253,18.789352056753856
3.52,19.209372712298546,19.209372712298546,18.65872627037197,18.857934931991572,18.40753283456027
3.53,16.55294535724685,16.55294535724685,16.949556947029762,16.98776336247749,17.634220393267526
3.54,16.76305461424021,16.76305461424021,16.603815814107538,16.633963918383806,16.933240134290205
3.55,17.4928556845359,17.4928556845359,17.395497277918942,17.101162255043633,16.689828142797428
3.56,16.55294535724685,16.55294535724685,16.873958023420773,17.18161405114195,16.958067515936193
3.57,18.0,18.0,17.519328421494386,17.56680620183566,17.688239891392346
3.58,18.38477631085024,18.38477631085024,18.949818076213536,18.537108957601134,18.797916373401534
3.59,19.924858845171276,19.924858845171276,19.35050404125167,19.741067808231456,19.917342258110214
3.6,20.248456731316587,20.248456731316587,20.76102702165695,20.758055668733974,20.400267549564564
3.61,21.02379604162864,21.02379604162864,20.637982985048673,20.31023639941558,19.893889443912666
3.62,17.88854381999832,17.88854381999832,18.09567254909482,18.37989964914759,18.80953458865677
3.63,17.46424919657298,17.46424919657298,17.462292722392768,17.42785774748277,17.9548900406944
3.64,18.439088914585778,18.439088914585778,18.247004402081856,18.180098173806062,17.721714871610498
3.65,18.027756377319946,18.027756377319946,18.360565446479335,18.37177088780087,17.874232282222188
3.66,18.0,18.0,17.614751336113695,17.560888835278575,18.050906854578916
3.67,17.204650534085253,17.204650534085253,17.537901509258695,17.745483586697404,18.133137123488087
3.68,19.1049731745428,19.1049731745428,18.91776070289675,18.703617566690987,18.14265759231978
3.69,18.38477631085024,18.38477631085024,18.369050445319925,18.38113317417851,18.111088069078683
3.7,17.029386365926403,17.029386365926403,17.25058180173818,17.407363656490503,18.082474645312857
3.71,18.38477631085024,18.38477631085024,18.01052215098693,17.84356232438413,18.035421782123898
3.72,18.110770276274835,18.110770276274835,18.546961735279783,18.70575190871867,17.880386416745928
3.73,18.439088914585774,18.439088914585774,18.04423431345009,17.8740372982264,17.70210947141895
3.74,16.492422502470642,16.492422502470642,16.758138835310785,16.783509935928713,17.773213337740373
3.75,17.720045146669353,17.720045146669353,17.63598453232155,17.881773226310028,18.085516582206942
3.76,19.723082923316017,19.723082923316017,19.613987634377267,19.304898174082076,18.18442131640122
3.77,17.720045146669353,17.720045146669353,18.00159319020056,18.072915917792074,17.810824743549986
3.78,16.492422502470642,16.492422502470642,16.074694203745373,16.19393362911186,17.36618113053212
3.79,16.55294535724685,16.55294535724685,17.06988154592214,17.00776672333557,17.323713151975095
3.8,19.235384061671343,19.235384061671343,18.64968040164493,18.665782853726935,17.53267543096556
3.81,17.46424919657298,17.46424919657298,18.09396033291621,17.938092031593655,17.59883562530082
3.82,17.029386365926403,17.029386365926403,16.3811961991579,16.600864081735573,17.62031581746385
3.83,17.029386365926403,17.029386365926403,17.66209418190927,17.657046799079772,17.970398639424975
3.84,20.248456731316587,20.248456731316587,19.676346409829094,19.431614021766066,18.56188518157097
3.85,18.38477631085024,18.38477631085024,18.84667877770176,19.09803493209385,18.868928549140456
3.86,18.248287590894655,18.248287590894655,17.936401676376835,17.837673638419524,18.58846179584937
3.87,17.69180601295413,17.69180601295413,17.83847063218924,17.801839123788064,17.898142667975772
3.88,17.720045146669353,17.720045146669353,17.721120639113046,17.89391170793555,17.176068845250708
3.89,17.08800749063506,17.08800749063506,16.987224237427853,16.703407385826008,16.761652223599214
3.9,15.811388300841896,15.811388300841896,15.94498698312583,16.08917101894993,16.82852971153655
3.91,17.26267650163207,17.26267650163207,17.164953372970388,17.41646617193443,17.208956090862923
3.92,18.60107523773827,18.60107523773827,18.608505169767046,18.18447773741907,17.486766649643606
3.93,17.029386365926403,17.029386365926403,17.1424241296997,17.147921316860888,17.469704356309876
3.94,16.55294535724685,16.55294535724685,16.31658295927292,16.897994679572452,17.38849488301885
3.95,18.027756377319946,18.027756377319946,18.365006125747282,17.838641078474687,17.48198753609324
3.96,18.439088914585778,18.439088914585778,18.041273536837956,17.754283452265888,17.62258591576164
3.97,15.811388300841898,15.811388300841898,16.22669371526169,17.232296101694445,17.525988789856186
3.98,18.60107523773827,18.60107523773827,18.193468820860385,17.433175954181163,17.202159837004444
3.99,17.204650534085253,17.204650534085253,17.612151785605274,17.288461210144483,17.07816146991466
4.0,16.401219466856727,16.401219466856727,15.958558466639905,17.195688285178328,17.602186643890768
4.01,19.0,19.0,19.511712555322923,18.390679837042846,18.642020677000815
4.02,20.248456731316587,20.248456731316587,19.673841996732364,19.734126173671854,19.414552808360156
4.03,18.110770276274835,18.110770276274835,18.67934770841498,19.740930835068546,19.260098943755303
4.04,20.09975124224178,20.09975124224178,19.656769849088093,18.33066948998981,18.423340928483235
4.05,16.278820596099706,16.278820596099706,16.47110916147414,16.99944246575516,17.788538769561494
4.06,17.029386365926403,17.029386365926403,17.163653412694437,17.759277634460886,17.82906984037804
4.07,20.615528128088304,20.615528128088304,20.162351669515672,19.139534666429395,18.15393592016526
4.08,17.08800749063506,17.08800749063506,17.77301989788732,18.29741318421299,18.227676105003674
4.09,17.804493814764854,17.804493814764854,17.016666602233066,17.15201507591773,18.11359823033057
4.1,17.69180601295413,17.69180601295413,18.460718221451508,18.21450011312173,18.17121292809973
4.11,19.79898987322333,19.79898987322333,19.125168793865008,19.137853569634963,18.394363745126675
4.12,17.804493814764854,17.804493814764854,18.366882890814047,18.305466960299846,18.47363989056221
4.13,17.88854381999832,17.88854381999832,17.405602805746163,17.849633922018462,18.29129325794617
4.14,18.38477631085024,18.38477631085024,18.8387089858594,18.254595278256403,18.026824328357222
4.15,18.439088914585778,18.439088914585778,17.978621580039096,18.088884046934425,17.892079119885743
4.16,16.643316977093235,16.643316977093235,17.111568460423182,17.73870190052927,17.929423757478098
4.17,19.235384061671347,19.235384061671347,18.787145798059402,17.853692821602014,17.983943836930173
4.18,17.029386365926403,17.029386365926403,17.426745165733266,17.91331610782914,17.832807213523555
4.19,17.69180601295413,17.69180601295413,17.349969866166845,17.715820622943415,17.450485498059486
4.2,17.804493814764854,17.804493814764854,18.12490196146021,17.200799225607017,17.14846868056974
4.21,16.401219466856727,16.401219466856727,16.043030753440213,16.794930977509143,17.287955422020126
4.22,17.204650534085253,17.204650534085253,17.653114933159124,17.597333920608737,17.789485196335253
4.23,19.924858845171276,19.924858845171276,19.37034299198848,18.808260655820533,18.145532799158865
4.24,17.11724276862369,17.11724276862369,17.747061029386145,18.45719337254733,18.09038922268905
4.25,18.35755975068582,18.35755975068582,17.714669079674223,17.279292583933085,17.987123066772938
4.26,17.11724276862369,17.11724276862369,17.70886556878233,17.66148981800815,18.235200151594775
4.27,19.209372712298546,19.209372712298546,18.70900280277767,19.214779765484167,18.558721612075512
4.28,19.313207915827967,19.313207915827967,19.716811955076217,19.095976847488746,18.3690763990668
4.29,17.26267650163207,17.26267650163207,16.93596702850852,17.16624685902204,17.71874474874958
4.3,16.0312195418814,16.0312195418814,16.30667486481415,16.623226127849865,17.3385519833587
4.31,18.788294228055936,18.788294228055936,18.548889532705644,18.07976849635429,17.65462994928648
4.32,18.38477631085024,18.38477631085024,18.589020181770696,18.763726016489166,18.25490395319367
4.33,18.248287590894655,18.248287590894655,18.08563412997998,18.192269529848225,18.492201537416598
4.34,18.027756377319946,18.027756377319946,18.145028448336603,18.054741367130376,18.236484631534815
4.35,18.110770276274835,18.110770276274835,18.03417321384717,18.032573285949702,17.837350730846797
4.36,17.4928556845359,17.4928556845359,17.541020546470328,17.430845833820353,17.588884336827576
4.37,17.08800749063506,17.08800749063506,17.05509857957951,17.338464507893413,17.444603282044213
4.38,17.804493814764854,17.804493814764854,17.828045318566183,17.6589296616439,17.223930535155038
4.39,17.204650534085253,17.204650534085253,17.19571857185621,16.979098101414397,16.955715205284065
4.4,15.811388300841898,15.811388300841898,15.794797739048008,16.24286694872304,16.860853316967123
4.41,17.26267650163207,17.26267650163207,17.306732084659608,17.0369325439447,17.00022267248957
4.42,18.027756377319946,18.027756377319946,17.979142678050188,17.903162896068935,17.192572761600598
4.43,17.08800749063506,17.08800749063506,17.087300264723293,17.33728684053512,17.374633386130007
4.44,17.11724276862369,17.11724276862369,17.241898825590006,16.990579852497632,17.71949409474552
4.45,18.248287590894655,18.248287590894655,17.92869790059884,18.161189441541758,18.204349840365502
4.46,18.681541692269406,18.681541692269406,19.23409495149972,19.0777646090848,18.41003944751678
4.47,19.1049731745428,19.1049731745428,18.336562462630372,18.261398107846446,18.072175954895705
4.48,15.811388300841896,15.811388300841896,16.718821090356613,17.059702135751117,17.567873444820346
4.49,18.439088914585778,18.439088914585778,17.512127540060426,17.110084728291238,17.468439520264678
4.5,17.029386365926403,17.029386365926403,17.846992416547664,18.027126643890995,17.751387562849338
4.51,18.788294228055936,18.788294228055936,18.18174162877795,18.352639678886444,17.85502215571183
4.52,17.46424919657298,17.46424919657298,17.81136756928845,17.44104817345465,17.50134016376506
4.53,16.401219466856727,16.401219466856727,16.3012513974231,16.529086266328573,17.082404928915537
4.54,17.029386365926403,17.029386365926403,16.94372729998822,17.049442652754504,17.094681333299697
4.55,18.027756377319946,18.027756377319946,18.21137363663555,17.98749965184177,17.49670853132416
4.56,18.110770276274835,18.110770276274835,17.917634133979416,17.883169844655043,17.863942885008683
4.57,17.204650534085253,17.204650534085253,17.338738884594687,17.655213152115863,17.971340988406006
4.58,18.248287590894655,18.248287590894655,18.209970063461512,18.029629435615927,17.952904866754714
4.59,18.439088914585778,18.439088914585778,18.377591831632863,18.066972907718025,17.983522516879233
4.6,17.11724276862369,17.11724276862369,17.260538608009554,17.87483535229024,18.03155120354291
4.61,18.60107523773827,18.60107523773827,18.398771289072286,18.066719817730984,17.954875570851133
4.62,18.027756377319946,18.027756377319946,18.275316094260795,17.946649829416625,17.761557864153506
4.63,17.029386365926403,17.029386365926403,16.740695652331286,17.51161402896313,17.687933074791843
4.64,18.027756377319946,18.027756377319946,18.349280351404506,17.7420542961777,17.93052424500965
4.65,18.788294228055936,18.788294228055936,18.46412850878935,18.439348144322867,18.34011285589988
4.66,17.804493814764854,17.804493814764854,18.073457888881567,18.720993965167487,18.53096078790363
4.67,19.313207915827967,19.313207915827967,19.16887988306456,18.348836647690092,18.330863399509308
4.68,17.46424919657298,17.46424919657298,17.436562795200288,17.8570258112209,18.009153744805772
4.69,17.46424919657298,17.46424919657298,17.65528751840943,17.91512581475048,17.962064427747237
4.7,19.209372712298546,19.209372712298546,18.933467086910237,18.22865633388578,18.212940070696163
4.71,17.46424919657298,17.46424919657298,17.694453834350785,18.289717625866743,18.347604818966232
4.72,18.35755975068582,18.35755975068582,18.31156579094535,18.207471881539476,18.002127804101065
4.73,18.110770276274835,18.110770276274835,17.878009989673807,17.600218542645386,17.356004381315138
4.74,15.811388300841898,15.811388300841898,16.335442300632483,16.60240851166114,17.011545376943978
4.75,17.69180601295413,17.69180601295413,16.95617214149819,16.877415386695997,17.298596170414026
4.76,17.46424919657298,17.46424919657298,18.25875640843889,18.332282977157085,17.837210319638952
4.77,19.4164878389476,19.4164878389476,18.747990024942503,18.52630486789618,18.012260052857194
4.78,16.76305461424021,16.76305461424021,17.138038963252633,17.328809879044694,17.767364565779474
4.79,16.970562748477143,16.970562748477143,16.995340598369182,17.09460963746819,17.596157780334273
4.8,18.867962264113206,18.867962264113206,18.423880359625112,18.080079132562,17.79567104934002
4.81,17.46424919657298,17.46424919657298,18.25969547751892,18.545108655790738,18.113724016181518
4.82,19.1049731745428,19.1049731745428,18.092676279538793,18.085100341568477,18.18845376139713
4.83,16.76305461424021,16.76305461424021,17.824146937482993,17.60737511381834,17.987539751604828
4.84,18.38477631085024,18.38477631085024,17.44185951925509,17.634087125868874,17.684757115520718
4.85,17.029386365926403,17.029386365926403,17.716924328383662,17.76921429977989,17.398222253069008
4.86,18.027756377319946,18.027756377319946,17.683940790799742,17.424956654661877,17.26459415689003
4.87,17.08800749063506,17.08800749063506,17.057076118659708,17.21279272841855,17.539773674782147
4.88,17.46424919657298,17.46424919657298,17.845966066902612,18.05977805443234,18.28093722276943
4.89,20.248456731316587,20.248456731316587,19.58248153263749,19.123271472041893,18.9873354005332
4.9,18.027756377319946,18.027756377319946,18.88780891017514,19.140062798144072,18.927505552897692
4.91,18.867962264113206,18.867962264113206,17.909520935288846,18.187510087431694,17.981980516170974
4.92,16.492422502470642,16.492422502470642,17.458084041637257,16.837082768433724,16.95379016215327
4.93,16.76305461424021,16.76305461424021,15.87674646241554,16.260361494326446,16.79081240961252
4.94,16.492422502470642,16.492422502470642,17.213376686508205,17.46531578306505,17.513115460715863
4.95,19.924858845171276,19.924858845171276,19.453336332600188,18.800303422445708,18.176331950658955
4.96,17.69180601295413,17.69180601295413,17.843561870927708,18.263934962837332,18.03081448879679
4.97,16.643316977093235,16.643316977093235,16.850056571689073,17.02551643128149,17.435865147331633
4.98,18.027756377319946,18.027756377319946,17.468686917658715,16.936178571548048,17.325449933852898
4.99,16.76305461424021,16.76305461424021,17.62267079976456,17.96871722730448,17.955527787919202
5.0,20.0,20.0,18.925557619394407,19.068330785584322,18.59995146318746
5.01,18.110770276274835,18.110770276274835,19.29786436976792,18.891695581918498,18.542849677341877
5.02,18.60107523773827,18.60107523773827,17.403935759110382,17.572651650183282,17.993910427476656
5.03,15.811388300841898,15.811388300841898,16.926880752036254,17.192885057062725,17.705822849126292
5.04,19.4164878389476,19.4164878389476,18.45594715175485,18.104050098205455,17.888866745854912
5.05,17.720045146669353,17.720045146669353,18.475202743046644,18.438704356843374,17.988415003746958
5.06,17.804493814764854,17.804493814764854,17.282009776424154,17.728849236612575,17.60295034989144
5.07,17.0,17.0,17.280897611475886,16.91818834671222,17.172134021684624
5.08,17.204650534085253,17.204650534085253,17.16307376500423,16.95084749137088,17.436714312755402
5.09,18.0,18.0,17.810783902601123,18.48386499302498,18.406953933822443
5.1,19.924858845171276,19.924858845171276,20.330269276379788,19.93134276980031,19.243414614099215
5.11,20.248456731316587,20.248456731316587,19.649355587836233,19.187826636493114,19.22229970112523
5.12,16.15549442140351,16.15549442140351,16.919393423517636,17.894818555287245,18.50495770746335
5.13,19.235384061671347,19.235384061671347,18.3359574334291,17.891076008960482,17.78732585741699
5.14,17.46424919657298,17.46424919657298,18.473191717173748,17.779055002384148,17.49457414566431
5.15,17.26267650163207,17.26267650163207,16.17439622952276,17.435805405001027,17.573682680368485
5.16,17.46424919657298,17.46424919657298,18.580025341458008,17.968148755638637,17.847106342806782
5.17,20.0,20.0,18.943406497561963,18.29131617813418,18.257477644254475
5.18,16.1245154965971,16.1245154965971,17.009041963117546,18.32734015357397,18.741752679794246
5.19,20.615528128088304,20.615528128088304,20.007401746547167,19.18096214686746,19.039672839894955
5.2,19.313207915827967,19.313207915827967,19.59408773754211,19.353638096216283,18.860061795048296
5.21,17.11724276862369,17.11724276862369,17.13250173152649,18.040729520846853,18.288591355874317
5.22,18.439088914585774,18.439088914585774,18.234228833392617,17.420178088362874,17.803347814623443
5.23,17.46424919657298,17.46424919657298,17.716209734884586,18.024541897475345,17.77068911659222
5.24,18.248287590894655,18.248287590894655,18.075178627170118,18.254952361283856,18.0828614598228
5.25,18.60107523773827,18.60107523773827,18.626901438969306,18.116739394430276,18.358004505006605
5.26,17.69180601295413,17.69180601295413,17.810923103687003,18.438293620023646,18.371621992807093
5.27,19.1049731745428,19.1049731745428,18.8982608888432,18.507019414127864,18.237416385289947
5.28,17.88854381999832,17.88854381999832,18.103060201989237,17.928572019555993,18.20503102518029
5.29,17.46424919657298,17.46424919657298,17.312646881318443,17.97192318468398,18.289874700280038
5.3,19.1049731745428,19.1049731745428,19.149481249783523,18.55737720508774,18.174434610300686
5.31,17.88854381999832,17.88854381999832,17.96656442738351,17.966159936549346,17.61542433524659
5.32,16.15549442140351,16.15549442140351,15.963859013821152,16.538535677796588,16.875949142051518
5.33,16.492422502470642,16.492422502470642,16.76644857477408,16.133694024731152,16.511918486936075
5.34,17.08800749063506,17.08800749063506,16.786278256651173,16.942260720749573,16.743509266064834
5.35,17.0,17.0,17.25391941145123,17.708411618720426,17.2670436457718
5.36,18.38477631085024,18.38477631085024,18.261425534307556,17.568544089196173,17.673619415260077
5.37,17.0,17.0,16.92706915808078,17.252468757500885,17.806453608602908
5.38,17.204650534085253,17.204650534085253,17.496912676690997,17.827225599579293,17.697831819143403
5.39,19.235384061671347,19.235384061671347,18.757077147053877,18.13910245969044,17.473673468078132
5.4,16.401219466856727,16.401219466856727,16.982324641430218,17.23599245874091,17.434094093655528
5.41,17.46424919657298,17.46424919657298,16.88987223964465,17.186718637198133,17.87172267747949
5.42,18.681541692269406,18.681541692269406,19.143744434707557,18.763442342419417,18.578870927585566
5.43,19.723082923316017,19.723082923316017,19.44762037747538,19.403268996300277,18.84787673297069
5.44,17.69180601295413,17.69180601295413,17.754757066638255,18.18427758820825,18.249184267602764
5.45,17.11724276862369,17.11724276862369,17.237502683279757,16.903394376310516,17.22197858069247
5.46,17.0,17.0,16.772364161760812,16.61628128568597,16.663730540112063
5.47,16.278820596099706,16.278820596099706,16.516450411043415,17.11714392955411,17.017817695047526
5.48,18.681541692269406,18.681541692269406,18.51598914015821,17.91599392883245,17.90152588334506
5.49,18.439088914585778,18.439088914585778,18.501968947917774,18.59893218275574,18.587380228690265
5.5,18.38477631085024,18.38477631085024,18.384615719484138,18.926737385152457,18.72680372824014
5.51,19.235384061671343,19.235384061671343,19.273723745415417,18.508434767122754,18.554355457859216
5.52,17.804493814764854,17.804493814764854,17.603377852626462,17.93925596085193,18.444695876088538
5.53,17.720045146669353,17.720045146669353,18.182075275381745,18.510191912204213,18.415849727326552
5.54,20.248456731316587,20.248456731316587,19.495735004646086,18.97967170923139,18.225660983675702
5.55,16.643316977093235,16.643316977093235,17.63079659897928,17.708208049865366,17.890671649443114
5.56,17.69180601295413,17.69180601295413,16.599871757954368,16.93286866801578,17.755634987498176
5.57,17.26267650163207,17.26267650163207,18.28822547817758,18.175548153513002,17.92541415224727
5.58,19.924858845171276,19.924858845171276,19.13059643986098,18.682314423095374,18.018293836590175
5.59,16.492422502470642,16.492422502470642,16.944998252165693,17.506898167703202,17.72802456468901
5.6,17.08800749063506,17.08800749063506,16.995411672454146,16.980128376389715,17.306081004511526
5.61,18.027756377319946,18.027756377319946,17.846357841226894,17.280962041815897,17.21775727679627
5.62,16.643316977093235,16.643316977093235,16.930242045503604,17.470133796248682,17.537031013479705
5.63,18.35755975068582,18.35755975068582,18.164852625116275,18.12471207904964,17.932697712658083
5.64,18.867962264113206,18.867962264113206,18.799031376950424,18.55585647589025,18.16626332531966
5.65,17.4928556845359,17.4928556845359,17.903886740069414,17.88194029166199,18.331389518244624
5.66,18.248287590894655,18.248287590894655,17.530474777683033,17.885437728906073,18.470369262081377
5.67,18.027756377319946,18.027756377319946,18.906669103814547,18.797271942541443,18.230232490335542
5.68,19.4164878389476,19.4164878389476,18.592532661912365,17.987301716619225,17.332648999714692
5.69,14.317821063276352,14.317821063276352,14.86651199977091,15.85947255659461,16.292088336199797
5.7,16.1245154965971,16.1245154965971,16.002886927618114,15.480933748644686,16.10859547398362
5.71,18.027756377319946,18.027756377319946,17.69087230631409,17.19082988313527,17.092293923016058
5.72,17.0,17.0,17.698642549211293,18.953534714760465,18.39597424685587
5.73,21.095023109728988,21.095023109728988,20.2192446583383,19.12202106781661,18.92371155079746
5.74,17.029386365926403,17.029386365926403,17.879278483051728,17.949891428565635,18.444539408717212
5.75,17.0,17.0,16.331586345969846,17.359222789519396,17.605003159447115
5.76,18.35755975068582,18.35755975068582,18.770373575788696,17.50917296909857,17.073005824438095
5.77,16.76305461424021,16.76305461424021,16.603756060987045,17.049324141089794,16.979716978088724
5.78,16.1245154965971,16.1245154965971,16.07917848377354,16.725747795431026,17.076834832624026
5.79,18.110770276274835,18.110770276274835,18.294747400212827,17.234976565674643,17.11148346914906
5.8,17.0,17.0,16.744915310313274,17.29717380770027,17.04091758989927
5.81,16.278820596099706,16.278820596099706,16.54001430894628,16.85855646389593,17.038538186583388
5.82,18.110770276274835,18.110770276274835,17.90145734236514,17.069451016206628,17.280299328193912
5.83,17.029386365926403,17.029386365926403,17.14820411207181,17.824809726251992,17.704778722729753
5.84,18.35755975068582,18.35755975068582,18.33261293706088,18.291828775601893,18.063051886246136
5.85,18.788294228055936,18.788294228055936,18.75803157530453,18.156307094496803,18.20263550741631
5.86,17.11724276862369,17.11724276862369,17.134385584693092,17.933601256439424,18.182648588808952
5.87,18.439088914585774,18.439088914585774,18.503150988506,18.077141739606468,18.078015813998785
5.88,18.439088914585778,18.439088914585778,18.259064191085418,18.037031717012056,17.826995079174456
5.89,16.492422502470642,16.492422502470642,16.772111244472903,17.4467067325238,17.39142548353277
5.9,17.804493814764854,17.804493814764854,17.48444532728823,16.832790639495645,16.948952578350273
5.91,16.1245154965971,16.1245154965971,16.41193209925189,16.631866340751895,16.75932811329666
5.92,16.76305461424021,16.76305461424021,16.56063583482903,16.87121998465397,16.863005490719342
5.93,17.720045146669353,17.720045146669353,17.827303797528415,17.220945309935814,17.044407838127384
5.94,16.76305461424021,16.76305461424021,16.718853095993904,17.223999215808014,17.120001815193863
5.95,17.0,17.0,17.038348332368564,16.954772625890506,17.136729227414367
5.96,17.46424919657298,17.46424919657298,17.3708647335959,16.969189440872952,17.208596998310224
5.97,16.643316977093235,16.643316977093235,16.84290836843615,17.46829209807858,17.2970253910349
5.98,18.439088914585778,18.439088914585778,18.093447928016165,17.714673279625277,17.33407775928256
5.99,17.0,17.0,17.524309441870393,17.32887409115564,17.488872563953436
6.0,17.69180601295413,17.69180601295413,16.964083926347115,17.583419995451585,18.037809025318413
6.01,18.60107523773827,18.60107523773827,19.537677975835038,19.01917076335107,18.89539453707087
6.02,21.023796041628636,21.023796041628636,19.90990947647282,19.93150100924563,19.524746136119006
6.03,17.804493814764854,17.804493814764854,19.015071770176007,19.424249255243666,19.47832862825375
6.04,20.248456731316587,20.248456731316587,19.065954045742963,18.59697764853238,18.87560928826466
6.05,17.0,17.0,18.008731204836185,18.220179964314884,18.229304215705508
6.06,18.681541692269406,18.681541692269406,17.979664585658007,18.099208655405967,17.930873126757263
6.07,18.027756377319946,18.027756377319946,18.33369537577631,18.032511091729905,17.998907938033568
6.08,17.720045146669353,17.720045146669353,17.835980422674997,18.072931566674697,18.194911025289958
6.09,18.681541692269406,18.681541692269406,18.18418635266743,18.187973360492272,18.2345665121374
6.1,17.4928556845359,17.4928556845359,18.275057022017418,18.053628920311684,17.9536739936761
6.11,18.248287590894655,18.248287590894655,17.315045268731964,17.53900566550756,17.442231040789597
6.12,16.0312195418814,16.0312195418814,16.968045196507646,16.98369089624112,17.043381283722045
6.13,18.027756377319946,18.027756377319946,17.22259558233558,16.915690976793318,17.103847497529546
6.14,16.76305461424021,16.76305461424021,17.338703676768937,17.694388638686753,17.654188905926254
6.15,18.973665961010276,18.973665961010276,18.6687644340291,18.633123101641374,18.355661410691766
6.16,18.973665961010276,18.973665961010276,19.02963731298061,18.643954982418613,18.772376834900967
6.17,17.804493814764854,17.804493814764854,17.92348729677402,18.358315233393004,18.67518702482256
6.18,18.681541692269406,18.681541692269406,18.487221860798982,18.483116939834147,18.14735250120242
6.19,18.027756377319946,18.027756377319946,18.20523596549444,17.810360078995465,17.540660522317232
6.2,16.643316977093235,16.643316977093235,16.53909152288837,16.75082996955355,17.297065388357485
6.21,17.11724276862369,17.11724276862369,17.143071545051427,17.495450434675924,17.594168165724717
6.22,19.235384061671343,19.235384061671343,19.24122790999001,18.7434796335346,18.128977342150566
6.23,18.248287590894655,18.248287590894655,18.295434677672084,18.18950611085558,18.40061276239099
6.24,17.11724276862369,17.11724276862369,16.92236935811434,17.70214741188357,18.20603966671203
6.25,18.681541692269406,18.681541692269406,19.091371925511183,18.41874309320727,17.821471800011484
6.26,18.867962264113206,18.867962264113206,18.238182782894015,18.11428352740198,17.79284774192697
6.27,16.0312195418814,16.0312195418814,16.809347438487947,17.53335894885057,18.45200633297654
6.28,20.6155281280883,20.6155281280883,19.82049958992235,19.205531329166924,19.419670454497883
6.29,20.0,20.0,20.66299705444522,20.828885633143983,19.786927618367137
6.3,19.6468827043885,19.6468827043885,19.23333563952047,19.345005334806235,19.121353707555617
6.31,17.26267650163207,17.26267650163207,17.37583726784268,17.139731755402423,18.069824081040732
6.32,16.76305461424021,16.76305461424021,16.926168846002604,17.329452666842055,17.594008814641153
6.33,19.313207915827967,19.313207915827967,18.954372498382618,18.483671222605327,17.832964749976142
6.34,17.720045146669353,17.720045146669353,18.17311748774774,18.37163105222971,18.121801577170597
6.35,17.804493814764854,17.804493814764854,17.344640137203683,17.63186167803361,17.955456454922366
6.36,17.4928556845359,17.4928556845359,17.90433746639966,17.31515134753484,17.497204073168728
6.37,17.08800749063506,17.08800749063506,16.751805914566447,17.22511369984543,17.167930513863908
